school_slug,school_name,street_name,description,source_pdf
liceu_andrei_saguna,"Colegiul Național Pedagogic ""Andrei Șaguna""",Strada Hipodromului,delaint.cu str.Miraslaupana laint.cu CaleaDumbravii,18_Col.Nat.PedagogicA.Saguna_Circumscriptia18.pdf
liceu_andrei_saguna,"Colegiul Național Pedagogic ""Andrei Șaguna""",Bulevardul Mihai Viteazul,dinCaleaDumbraviipanaindreptulAleii TurnuRosu,18_Col.Nat.PedagogicA.Saguna_Circumscriptia18.pdf
liceu_andrei_saguna,"Colegiul Național Pedagogic ""Andrei Șaguna""",Strada Mirăslău,delaint.cuHipodromuluipana laint.cuAleeaBiruintei,18_Col.Nat.PedagogicA.Saguna_Circumscriptia18.pdf
liceu_andrei_saguna,"Colegiul Național Pedagogic ""Andrei Șaguna""",Strada Oituz,de la int.cu Hipodromului pana la int.cuB-dul MihaiViteazul,18_Col.Nat.PedagogicA.Saguna_Circumscriptia18.pdf
liceu_andrei_saguna,"Colegiul Național Pedagogic ""Andrei Șaguna""",Aleea Turnu Roșu,,18_Col.Nat.PedagogicA.Saguna_Circumscriptia18.pdf
liceu_constantin_noica,"Liceul Teoretic ""Constantin Noica""",Strada Brândușei,,19_Lic.TeoreticConstantinNoica_Circumscriptia19.pdf
liceu_constantin_noica,"Liceul Teoretic ""Constantin Noica""",Calea Cisnădiei,"delastr.Plugarilorpanalaiesireadinoras,parteadinsprescoala",19_Lic.TeoreticConstantinNoica_Circumscriptia19.pdf
liceu_constantin_noica,"Liceul Teoretic ""Constantin Noica""",Strada Dumbrăviței,,19_Lic.TeoreticConstantinNoica_Circumscriptia19.pdf
liceu_constantin_noica,"Liceul Teoretic ""Constantin Noica""",Strada Gențianei,,19_Lic.TeoreticConstantinNoica_Circumscriptia19.pdf
liceu_constantin_noica,"Liceul Teoretic ""Constantin Noica""",Strada Merișorului,,19_Lic.TeoreticConstantinNoica_Circumscriptia19.pdf
liceu_constantin_noica,"Liceul Teoretic ""Constantin Noica""",Bulevardul Mihai Viteazul,"dela int.custr.N.lorgapanala int.cu str.Rahovei,partea dinsprescoala",19_Lic.TeoreticConstantinNoica_Circumscriptia19.pdf
liceu_constantin_noica,"Liceul Teoretic ""Constantin Noica""",Strada Nicolae Iorga,"intrestr.OstirisiB-dulMihaiViteazul,parteadinsprescoala",19_Lic.TeoreticConstantinNoica_Circumscriptia19.pdf
liceu_constantin_noica,"Liceul Teoretic ""Constantin Noica""",Strada Oștirii,,19_Lic.TeoreticConstantinNoica_Circumscriptia19.pdf
liceu_constantin_noica,"Liceul Teoretic ""Constantin Noica""",Strada Plugarilor,,19_Lic.TeoreticConstantinNoica_Circumscriptia19.pdf
liceu_constantin_noica,"Liceul Teoretic ""Constantin Noica""",Strada Rahovei,delaint.cub-dulMihaiViteazulpanalacaleaCisnadiei,19_Lic.TeoreticConstantinNoica_Circumscriptia19.pdf
liceu_constantin_noica,"Liceul Teoretic ""Constantin Noica""",Strada Salviei,,19_Lic.TeoreticConstantinNoica_Circumscriptia19.pdf
liceu_constantin_noica,"Liceul Teoretic ""Constantin Noica""",Strada Sânzienelor,,19_Lic.TeoreticConstantinNoica_Circumscriptia19.pdf
liceu_constantin_noica,"Liceul Teoretic ""Constantin Noica""",Aleea Seviș,,19_Lic.TeoreticConstantinNoica_Circumscriptia19.pdf
liceu_constantin_noica,"Liceul Teoretic ""Constantin Noica""",Aleea Șteaza,,19_Lic.TeoreticConstantinNoica_Circumscriptia19.pdf
liceu_constantin_noica,"Liceul Teoretic ""Constantin Noica""",Aleea Streiu,,19_Lic.TeoreticConstantinNoica_Circumscriptia19.pdf
liceu_constantin_noica,"Liceul Teoretic ""Constantin Noica""",Aleea Taberei,,19_Lic.TeoreticConstantinNoica_Circumscriptia19.pdf
liceu_constantin_noica,"Liceul Teoretic ""Constantin Noica""",Strada Toporașilor,,19_Lic.TeoreticConstantinNoica_Circumscriptia19.pdf
